accident_id,age,sex,inj_sev,drinking,alc_res,drugs,drugres1,drugres2,drugres3,air_bag,veh_no,mod_year,make,county_name,day,month,year,hour,minute,latitude,longitud,sp_jur_lit,man_coll_lit,lgt_cond_lit,weather_lit,fatals,date,dead
2015040557,23.0,Male,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,2,2013.0,20,MARICOPA,22.0,8.0,2015.0,1.0,52.0,33.43720833,-112.21075556,No Special Jurisdiction,Front-to-Front,Dark - Lighted,Clear,1.0,2015-08-22 01:52:00,0
2015040558,39.0,Male,Fatal Injury (K),1.0,0.0,Unknown,Unknown If Tested,Test Not Given,Test Not Given,Not Deployed,1,2005.0,7,APACHE,23.0,8.0,2015.0,5.0,7.0,35.48035278,-109.52936111,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1.0,2015-08-23 05:07:00,1
2015040558,32.0,Female,Suspected Serious Injury (A),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment Unknown,1,2005.0,7,APACHE,23.0,8.0,2015.0,5.0,7.0,35.48035278,-109.52936111,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1.0,2015-08-23 05:07:00,0
2015040558,34.0,Male,No Apparent Injury (O),1.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2005.0,7,APACHE,23.0,8.0,2015.0,5.0,7.0,35.48035278,-109.52936111,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1.0,2015-08-23 05:07:00,0
2015040559,22.0,Male,Fatal Injury (K),9.0,150.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Applicable,1,2002.0,76,MARICOPA,23.0,8.0,2015.0,5.0,28.0,33.74230556,-112.53149722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2015-08-23 05:28:00,1
2015040560,21.0,Male,Fatal Injury (K),0.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Deployed,1,2010.0,52,MARICOPA,24.0,8.0,2015.0,5.0,0.0,33.38474722,-112.47826111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2015-08-24 05:00:00,1
2015040561,64.0,Male,No Apparent Injury (O),9.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,1994.0,7,NAVAJO,27.0,8.0,2015.0,13.0,1.0,33.83512222,-109.96435556,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Not Reported,1.0,2015-08-27 13:01:00,0
2015040561,62.0,Male,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,1994.0,7,NAVAJO,27.0,8.0,2015.0,13.0,1.0,33.83512222,-109.96435556,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Not Reported,1.0,2015-08-27 13:01:00,1
2015040562,21.0,Male,Fatal Injury (K),9.0,50.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Deployment Unknown,1,2006.0,35,MARICOPA,29.0,8.0,2015.0,1.0,41.0,33.62606944,-111.96033611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1.0,2015-08-29 01:41:00,1
2015040564,36.0,Female,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2000.0,2,APACHE,5.0,9.0,2015.0,7.0,37.0,34.25391944,-109.54337222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1.0,2015-09-05 07:37:00,0
2015040564,61.0,Female,Possible Injury (C),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2000.0,2,APACHE,5.0,9.0,2015.0,7.0,37.0,34.25391944,-109.54337222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1.0,2015-09-05 07:37:00,0
2015040564,2.0,Female,Possible Injury (C),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2000.0,2,APACHE,5.0,9.0,2015.0,7.0,37.0,34.25391944,-109.54337222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1.0,2015-09-05 07:37:00,0
2015040564,7.0,Female,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2000.0,2,APACHE,5.0,9.0,2015.0,7.0,37.0,34.25391944,-109.54337222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1.0,2015-09-05 07:37:00,1
2015040564,64.0,Female,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2000.0,2,APACHE,5.0,9.0,2015.0,7.0,37.0,34.25391944,-109.54337222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1.0,2015-09-05 07:37:00,0
2015040564,36.0,Male,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2000.0,2,APACHE,5.0,9.0,2015.0,7.0,37.0,34.25391944,-109.54337222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1.0,2015-09-05 07:37:00,0
2015040565,23.0,Male,Possible Injury (C),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2012.0,20,MARICOPA,5.0,9.0,2015.0,10.0,48.0,33.55313056,-112.13425833,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-05 10:48:00,0
2015040565,68.0,Male,Fatal Injury (K),9.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Applicable,2,2009.0,98,MARICOPA,5.0,9.0,2015.0,10.0,48.0,33.55313056,-112.13425833,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-05 10:48:00,1
2015040566,40.0,Male,Fatal Injury (K),9.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Applicable,1,2006.0,37,PINAL,6.0,9.0,2015.0,11.0,15.0,33.22079167,-111.07102778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1.0,2015-09-06 11:15:00,1
2015040567,27.0,Female,Fatal Injury (K),0.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Deployment-Unknown Location,1,2010.0,12,MARICOPA,6.0,9.0,2015.0,21.0,31.0,33.46404167,-112.26891944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2015-09-06 21:31:00,1
2015040567,30.0,Male,Suspected Minor Injury (B),1.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment-Unknown Location,1,2010.0,12,MARICOPA,6.0,9.0,2015.0,21.0,31.0,33.46404167,-112.26891944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2015-09-06 21:31:00,0
2015040569,23.0,Male,Fatal Injury (K),9.0,0.0,Yes,Cannabinoid,Test Not Given,Test Not Given,Not Deployed,1,1992.0,37,PIMA,7.0,9.0,2015.0,20.0,12.0,32.32596944,-111.20559444,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Cloudy,1.0,2015-09-07 20:12:00,1
2015040569,50.0,Female,Possible Injury (C),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2003.0,12,PIMA,7.0,9.0,2015.0,20.0,12.0,32.32596944,-111.20559444,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Cloudy,1.0,2015-09-07 20:12:00,0
2015040569,37.0,Female,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,3,2012.0,2,PIMA,7.0,9.0,2015.0,20.0,12.0,32.32596944,-111.20559444,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Cloudy,1.0,2015-09-07 20:12:00,0
2015040569,14.0,Male,No Apparent Injury (O),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,3,2012.0,2,PIMA,7.0,9.0,2015.0,20.0,12.0,32.32596944,-111.20559444,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Cloudy,1.0,2015-09-07 20:12:00,0
2015040570,30.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2007.0,37,YUMA,8.0,9.0,2015.0,6.0,1.0,32.66937222,-114.62876389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1.0,2015-09-08 06:01:00,0
2015040571,31.0,Male,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment-Unknown Location,1,2005.0,35,COCONINO,9.0,9.0,2015.0,4.0,19.0,35.25825278,-112.09484167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2015-09-09 04:19:00,0
2015040571,30.0,Male,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2005.0,35,COCONINO,9.0,9.0,2015.0,4.0,19.0,35.25825278,-112.09484167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2015-09-09 04:19:00,0
2015040571,31.0,Female,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment-Unknown Location,1,2005.0,35,COCONINO,9.0,9.0,2015.0,4.0,19.0,35.25825278,-112.09484167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2015-09-09 04:19:00,1
2015040572,55.0,Male,Fatal Injury (K),9.0,0.0,Yes,Cannabinoid,Cannabinoid,Test Not Given,Not Deployed,1,2008.0,12,MOHAVE,10.0,9.0,2015.0,9.0,56.0,35.18649722,-114.452575,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2015-09-10 09:56:00,1
2015040572,30.0,Male,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2008.0,12,MOHAVE,10.0,9.0,2015.0,9.0,56.0,35.18649722,-114.452575,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2015-09-10 09:56:00,0
2015040573,45.0,Female,Fatal Injury (K),0.0,0.0,Yes,Other Drug,Test Not Given,Test Not Given,Not Applicable,1,2012.0,37,COCONINO,12.0,9.0,2015.0,13.0,11.0,34.51849722,-111.50637222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2015-09-12 13:11:00,1
2015040574,20.0,Male,Fatal Injury (K),9.0,287.0,Yes,Cannabinoid,Cannabinoid,Test Not Given,Not Deployed,1,2005.0,18,PIMA,12.0,9.0,2015.0,18.0,25.0,32.32283056,-111.05064167,No Special Jurisdiction,Sideswipe - Same Direction,Dusk,Cloudy,1.0,2015-09-12 18:25:00,1
2015040574,70.0,Female,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2007.0,49,PIMA,12.0,9.0,2015.0,18.0,25.0,32.32283056,-111.05064167,No Special Jurisdiction,Sideswipe - Same Direction,Dusk,Cloudy,1.0,2015-09-12 18:25:00,0
2015040574,71.0,Male,No Apparent Injury (O),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2007.0,49,PIMA,12.0,9.0,2015.0,18.0,25.0,32.32283056,-111.05064167,No Special Jurisdiction,Sideswipe - Same Direction,Dusk,Cloudy,1.0,2015-09-12 18:25:00,0
2015040575,58.0,Male,No Apparent Injury (O),1.0,197.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment Unknown,1,2006.0,7,PINAL,12.0,9.0,2015.0,23.0,7.0,32.78725556,-111.6118,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy,1.0,2015-09-12 23:07:00,0
2015040576,22.0,Male,No Apparent Injury (O),1.0,168.0,Unknown,"Tested for Drugs, Results Unknown",Test Not Given,Test Not Given,Not Applicable,1,1992.0,21,PIMA,12.0,9.0,2015.0,23.0,40.0,32.12859722,-110.96126944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2015-09-12 23:40:00,0
2015040577,77.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2004.0,41,MARICOPA,15.0,9.0,2015.0,14.0,51.0,33.52375556,-112.06342222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2015-09-15 14:51:00,0
2015040578,32.0,Male,Fatal Injury (K),9.0,180.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Deployed,1,2013.0,67,MARICOPA,15.0,9.0,2015.0,20.0,30.0,33.46182778,-112.05346111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2015-09-15 20:30:00,1
2015040578,35.0,Female,Possible Injury (C),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2006.0,20,MARICOPA,15.0,9.0,2015.0,20.0,30.0,33.46182778,-112.05346111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2015-09-15 20:30:00,0
2015040579,35.0,Female,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2007.0,7,PIMA,16.0,9.0,2015.0,8.0,30.0,32.20681667,-110.87505278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2015-09-16 08:30:00,0
2015040580,69.0,Female,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2005.0,35,PIMA,16.0,9.0,2015.0,21.0,12.0,32.18561111,-110.96096111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2015-09-16 21:12:00,0
2015040581,69.0,Male,Fatal Injury (K),9.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2002.0,20,GILA,21.0,9.0,2015.0,17.0,31.0,34.31332778,-111.00576389,No Special Jurisdiction,Angle,Daylight,Cloudy,3.0,2015-09-21 17:31:00,1
2015040581,40.0,Male,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment Unknown,1,2002.0,20,GILA,21.0,9.0,2015.0,17.0,31.0,34.31332778,-111.00576389,No Special Jurisdiction,Angle,Daylight,Cloudy,3.0,2015-09-21 17:31:00,1
2015040581,37.0,Female,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment Unknown,1,2002.0,20,GILA,21.0,9.0,2015.0,17.0,31.0,34.31332778,-111.00576389,No Special Jurisdiction,Angle,Daylight,Cloudy,3.0,2015-09-21 17:31:00,1
2015040581,22.0,Male,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Front,2,2006.0,23,GILA,21.0,9.0,2015.0,17.0,31.0,34.31332778,-111.00576389,No Special Jurisdiction,Angle,Daylight,Cloudy,3.0,2015-09-21 17:31:00,0
2015040582,26.0,Male,Fatal Injury (K),9.0,0.0,Yes,Cannabinoid,Test Not Given,Test Not Given,Not Applicable,1,1991.0,35,PIMA,21.0,9.0,2015.0,23.0,32.0,32.17730278,-110.82938611,No Special Jurisdiction,Angle,Dark - Lighted,Cloudy,1.0,2015-09-21 23:32:00,1
2015040582,33.0,Female,Possible Injury (C),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment-Unknown Location,2,2011.0,6,PIMA,21.0,9.0,2015.0,23.0,32.0,32.17730278,-110.82938611,No Special Jurisdiction,Angle,Dark - Lighted,Cloudy,1.0,2015-09-21 23:32:00,0
2015040583,63.0,Male,Fatal Injury (K),9.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Applicable,1,2014.0,72,MOHAVE,25.0,9.0,2015.0,12.0,5.0,36.94204167,-113.81448889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2015-09-25 12:05:00,1
2015040584,18.0,Male,Fatal Injury (K),9.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,1997.0,37,PIMA,26.0,9.0,2015.0,9.0,7.0,32.25471111,-110.8225,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2015-09-26 09:07:00,1
2015040585,32.0,Male,Not Reported,9.0,0.0,Yes,Cannabinoid,Test Not Given,Test Not Given,Deployment Unknown,1,1997.0,12,PINAL,26.0,9.0,2015.0,18.0,59.0,33.43407778,-111.572075,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2015-09-26 18:59:00,0
2015040586,29.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Deployed,1,1999.0,37,PIMA,29.0,9.0,2015.0,5.0,28.0,32.32298889,-111.01383611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2015-09-29 05:28:00,0
2015040587,77.0,Female,Fatal Injury (K),9.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2005.0,49,MOHAVE,30.0,9.0,2015.0,12.0,7.0,35.15390278,-114.56733611,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-30 12:07:00,1
2015040587,75.0,Female,Suspected Minor Injury (B),9.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,1994.0,12,MOHAVE,30.0,9.0,2015.0,12.0,7.0,35.15390278,-114.56733611,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-30 12:07:00,0
2015040587,70.0,Female,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,1994.0,12,MOHAVE,30.0,9.0,2015.0,12.0,7.0,35.15390278,-114.56733611,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-30 12:07:00,0
2015040588,17.0,Female,No Apparent Injury (O),0.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Deployed,1,1995.0,20,PIMA,30.0,8.0,2015.0,20.0,47.0,32.32316389,-110.98573333,No Special Jurisdiction,Angle,Dark - Not Lighted,Clear,1.0,2015-08-30 20:47:00,0
2015040588,46.0,Female,Fatal Injury (K),9.0,0.0,Yes,Cannabinoid,Test Not Given,Test Not Given,Not Applicable,2,2005.0,37,PIMA,30.0,8.0,2015.0,20.0,47.0,32.32316389,-110.98573333,No Special Jurisdiction,Angle,Dark - Not Lighted,Clear,1.0,2015-08-30 20:47:00,1
2015040588,57.0,Female,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,3,2001.0,49,PIMA,30.0,8.0,2015.0,20.0,47.0,32.32316389,-110.98573333,No Special Jurisdiction,Angle,Dark - Not Lighted,Clear,1.0,2015-08-30 20:47:00,0
2015040588,52.0,Female,No Apparent Injury (O),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,3,2001.0,49,PIMA,30.0,8.0,2015.0,20.0,47.0,32.32316389,-110.98573333,No Special Jurisdiction,Angle,Dark - Not Lighted,Clear,1.0,2015-08-30 20:47:00,0
2015040589,23.0,Male,Suspected Serious Injury (A),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,1989.0,37,MOHAVE,4.0,9.0,2015.0,14.0,2.0,35.25819167,-114.03297778,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-04 14:02:00,0
2015040589,18.0,Male,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,1989.0,37,MOHAVE,4.0,9.0,2015.0,14.0,2.0,35.25819167,-114.03297778,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-04 14:02:00,1
2015040589,63.0,Female,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2002.0,7,MOHAVE,4.0,9.0,2015.0,14.0,2.0,35.25819167,-114.03297778,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-04 14:02:00,0
2015040589,15.0,Male,Possible Injury (C),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2002.0,7,MOHAVE,4.0,9.0,2015.0,14.0,2.0,35.25819167,-114.03297778,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-04 14:02:00,0
2015040590,20.0,Male,Fatal Injury (K),1.0,60.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,1,2002.0,73,GILA,5.0,9.0,2015.0,21.0,33.0,34.26726667,-111.328,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2015-09-05 21:33:00,1
2015040591,37.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2005.0,41,MARICOPA,16.0,9.0,2015.0,11.0,44.0,33.49495,-112.12896944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1.0,2015-09-16 11:44:00,0
2015040593,61.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,1998.0,24,PIMA,22.0,9.0,2015.0,18.0,6.0,32.22763333,-110.97816389,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-22 18:06:00,0
2015040593,42.0,Female,No Apparent Injury (O),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployment Unknown,1,1998.0,24,PIMA,22.0,9.0,2015.0,18.0,6.0,32.22763333,-110.97816389,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-22 18:06:00,0
2015040593,29.0,Male,Fatal Injury (K),9.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2006.0,73,PIMA,22.0,9.0,2015.0,18.0,6.0,32.22763333,-110.97816389,No Special Jurisdiction,Angle,Daylight,Clear,1.0,2015-09-22 18:06:00,1
2015040594,19.0,Female,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2008.0,37,MARICOPA,22.0,9.0,2015.0,22.0,24.0,33.41515278,-111.84250278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Cloudy,1.0,2015-09-22 22:24:00,0
2015040595,51.0,Male,Fatal Injury (K),0.0,0.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Applicable,1,2007.0,72,MARICOPA,21.0,8.0,2015.0,7.0,49.0,33.50442778,-111.88771111,Indian Reservation,Front-to-Rear,Daylight,Clear,1.0,2015-08-21 07:49:00,1
2015040595,34.0,Female,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,2,2011.0,35,MARICOPA,21.0,8.0,2015.0,7.0,49.0,33.50442778,-111.88771111,Indian Reservation,Front-to-Rear,Daylight,Clear,1.0,2015-08-21 07:49:00,0
2015040596,22.0,Male,Fatal Injury (K),1.0,190.0,Unknown,"Tested, No Drugs Found/Negative",Test Not Given,Test Not Given,Not Applicable,1,2005.0,72,PINAL,6.0,9.0,2015.0,22.0,20.0,32.87949167,-111.784625,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2015-09-06 22:20:00,1
2015040596,61.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2012.0,85,PINAL,6.0,9.0,2015.0,22.0,20.0,32.87949167,-111.784625,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1.0,2015-09-06 22:20:00,0
2015040597,23.0,Female,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2008.0,7,YUMA,24.0,9.0,2015.0,19.0,9.0,32.68388333,-114.63116111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1.0,2015-09-24 19:09:00,0
2015040598,59.0,Male,Fatal Injury (K),9.0,0.0,Unknown,Unknown If Tested,Test Not Given,Test Not Given,Deployment Unknown,1,2005.0,Unknown,GILA,2.0,9.0,2015.0,15.0,8.0,33.71375278,-110.53478056,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Not Reported,2.0,2015-09-02 15:08:00,1
2015040598,50.0,Female,Fatal Injury (K),9.0,0.0,Unknown,Unknown If Tested,Test Not Given,Test Not Given,Deployment Unknown,1,2005.0,Unknown,GILA,2.0,9.0,2015.0,15.0,8.0,33.71375278,-110.53478056,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Not Reported,2.0,2015-09-02 15:08:00,1
2015040599,33.0,Male,No Apparent Injury (O),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Reported,1,2012.0,7,APACHE,4.0,9.0,2015.0,20.0,20.0,36.73248611,-109.63265,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1.0,2015-09-04 20:20:00,0
2015040601,42.0,Female,Suspected Serious Injury (A),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Front,1,2011.0,63,MARICOPA,9.0,9.0,2015.0,22.0,34.0,33.25806111,-111.63825833,No Special Jurisdiction,Angle,Dark - Lighted,Cloudy,1.0,2015-09-09 22:34:00,0
2015040601,8.0,Male,Fatal Injury (K),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Deployed,1,2011.0,63,MARICOPA,9.0,9.0,2015.0,22.0,34.0,33.25806111,-111.63825833,No Special Jurisdiction,Angle,Dark - Lighted,Cloudy,1.0,2015-09-09 22:34:00,1
2015040601,24.0,Female,Suspected Minor Injury (B),0.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Front,2,2014.0,41,MARICOPA,9.0,9.0,2015.0,22.0,34.0,33.25806111,-111.63825833,No Special Jurisdiction,Angle,Dark - Lighted,Cloudy,1.0,2015-09-09 22:34:00,0
2015040601,51.0,Female,Suspected Minor Injury (B),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Deployed-Combination,2,2014.0,41,MARICOPA,9.0,9.0,2015.0,22.0,34.0,33.25806111,-111.63825833,No Special Jurisdiction,Angle,Dark - Lighted,Cloudy,1.0,2015-09-09 22:34:00,0
2015040601,2.0,Male,Possible Injury (C),8.0,0.0,Unknown,Test Not Given,Test Not Given,Test Not Given,Not Applicable,2,2014.0,41,MARICOPA,9.0,9.0,2015.0,22.0,34.0,33.25806111,-111.63825833,No Special Jurisdiction,Angle,Dark - Lighted,Cloudy,1.0,2015-09-09 22:34:00,0
