accident_id,county_name,day,month,year,hour,minute,latitude,longitud,sp_jur_lit,man_coll_lit,lgt_cond_lit,weather_lit,fatals,day_part
2014040430,MARICOPA,25,7,2014,22.0,55.0,33.553125,-112.13746389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2014040431,MARICOPA,2,8,2014,21.0,58.0,33.41108611,-111.98729167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Cloudy,1,Night
2014040432,LA PAZ,24,8,2014,9.0,22.0,33.64784444,-114.35086111,No Special Jurisdiction,Front-to-Front,Daylight,Clear,1,Morning
2014040433,MOHAVE,26,8,2014,15.0,15.0,35.25391111,-114.03330278,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2014040434,MARICOPA,2,8,2014,16.0,20.0,33.74130278,-111.77554722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Rain,3,Afternoon
2014040435,MARICOPA,14,8,2014,17.0,48.0,33.50205833,-111.9433,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2014040436,MARICOPA,21,8,2014,1.0,46.0,33.33391944,-112.16915,No Special Jurisdiction,Angle,Dark - Not Lighted,Clear,1,Night
2014040437,PIMA,14,8,2014,5.0,3.0,32.39929444,-111.13530278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Morning
2014040438,PIMA,9,8,2014,10.0,27.0,32.19171667,-110.80355278,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2014040439,MARICOPA,7,8,2014,20.0,27.0,33.44615833,-111.92646111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Night
2014040440,MARICOPA,1,8,2014,2.0,48.0,33.46301389,-112.21696389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040441,MARICOPA,1,8,2014,4.0,45.0,33.76119167,-112.127425,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Rain,1,Morning
2014040442,COCONINO,9,8,2014,10.0,39.0,34.42173056,-111.51178889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1,Morning
2014040443,GRAHAM,12,8,2014,22.0,48.0,32.80893333,-109.585725,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Cloudy,1,Night
2014040444,COCHISE,22,8,2014,21.0,58.0,32.34210278,-109.57274444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,3,Night
2014040445,PINAL,26,8,2014,20.0,51.0,33.35299722,-111.46041944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040446,COCONINO,30,8,2014,22.0,8.0,36.61703889,-110.95608333,Indian Reservation,Front-to-Front,Dark - Not Lighted,Clear,3,Night
2014040447,YAVAPAI,28,8,2014,0.0,27.0,34.536925,-112.24536111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040448,YAVAPAI,4,9,2014,12.0,50.0,34.521775,-112.39248889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Not Reported,1,Afternoon
2014040449,NAVAJO,4,9,2014,14.0,43.0,36.72498611,-110.13483889,Indian Reservation,Sideswipe - Opposite Direction,Daylight,Cloudy,1,Afternoon
2014040450,YAVAPAI,4,9,2014,15.0,47.0,34.37687222,-112.19229167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2014040451,YAVAPAI,5,9,2014,5.0,2.0,34.59085556,-111.87744722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Morning
2014040452,PIMA,6,9,2014,19.0,55.0,32.22151944,-110.93931667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2014040453,COCONINO,7,9,2014,13.0,18.0,35.57337778,-111.92907222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1,Afternoon
2014040454,MARICOPA,8,9,2014,5.0,18.0,33.594175,-112.26041111,No Special Jurisdiction,Angle,Dark - Lighted,Rain,1,Morning
2014040455,MARICOPA,9,9,2014,11.0,37.0,33.60915,-112.27016944,No Special Jurisdiction,Angle,Daylight,Cloudy,1,Morning
2014040456,MARICOPA,9,9,2014,17.0,13.0,33.37415556,-111.75580833,No Special Jurisdiction,Angle,Daylight,Cloudy,1,Afternoon
2014040457,YAVAPAI,12,9,2014,17.0,2.0,34.107325,-112.14215556,No Special Jurisdiction,Sideswipe - Same Direction,Daylight,Clear,1,Afternoon
2014040458,PINAL,14,9,2014,18.0,57.0,33.429575,-111.56565556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,1,Afternoon
2014040459,MARICOPA,16,9,2014,15.0,14.0,33.52446944,-113.09414444,No Special Jurisdiction,Front-to-Rear,Daylight,Cloudy,1,Afternoon
2014040460,MARICOPA,17,9,2014,3.0,10.0,33.42741389,-111.89128056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Rain,1,Night
2014040461,YUMA,18,9,2014,22.0,35.0,32.59669444,-114.75114167,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,1,Night
2014040462,PIMA,20,9,2014,2.0,59.0,32.14159444,-110.85631944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040463,PIMA,20,9,2014,18.0,28.0,32.27221667,-110.94412778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Afternoon
2014040464,GILA,22,9,2014,17.0,33.0,33.96076389,-111.39299722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2014040465,SANTA CRUZ,22,9,2014,19.0,1.0,31.37210833,-110.944525,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Afternoon
2014040466,PIMA,23,9,2014,15.0,59.0,32.27234444,-111.00338611,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,1,Afternoon
2014040467,PIMA,25,9,2014,0.0,23.0,32.25387222,-110.978225,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040469,NAVAJO,24,5,2014,20.0,0.0,36.74848056,-110.22663611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Night
2014040470,NAVAJO,6,6,2014,20.0,0.0,35.00672222,-110.62311111,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Night
2014040471,MARICOPA,12,7,2014,14.0,43.0,33.45555278,-111.83863056,No Special Jurisdiction,Other,Daylight,Cloudy,1,Afternoon
2014040472,MARICOPA,8,8,2014,17.0,6.0,33.48803333,-112.22054722,No Special Jurisdiction,Angle,Daylight,Clear,2,Afternoon
2014040473,MARICOPA,5,8,2014,19.0,40.0,33.55313611,-112.13696944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2014040474,MARICOPA,9,8,2014,11.0,14.0,33.39936667,-112.07858333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2014040476,MARICOPA,17,8,2014,16.0,20.0,33.49494167,-112.11854444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2014040477,MARICOPA,24,8,2014,20.0,17.0,33.50000833,-112.14014722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040478,MARICOPA,27,8,2014,20.0,37.0,33.48907222,-112.15164444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040479,MARICOPA,5,9,2014,9.0,29.0,33.42928611,-111.89028333,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2014040480,MARICOPA,16,9,2014,13.0,47.0,33.42941111,-111.87800556,No Special Jurisdiction,Front-to-Front,Daylight,Rain,1,Afternoon
2014040481,MARICOPA,23,9,2014,6.0,33.0,33.53119722,-112.14711667,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2014040482,MARICOPA,24,9,2014,7.0,45.0,33.68154167,-112.23784444,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2014040483,NAVAJO,12,7,2014,13.0,20.0,34.38087778,-110.60205556,No Special Jurisdiction,Sideswipe - Same Direction,Daylight,Clear,1,Afternoon
2014040484,NAVAJO,21,9,2014,23.0,26.0,34.26397778,-110.04975556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Cloudy,1,Night
2014040485,YAVAPAI,28,9,2014,9.0,45.0,35.33533333,-112.92545556,No Special Jurisdiction,Front-to-Rear,Daylight,Cloudy,1,Morning
2014040486,MOHAVE,1,10,2014,13.0,12.0,35.15348333,-114.56745278,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2014040487,LA PAZ,4,10,2014,19.0,9.0,34.15981667,-114.26676667,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Afternoon
2014040488,MARICOPA,4,10,2014,19.0,27.0,33.65252222,-112.29850833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2014040489,YAVAPAI,7,10,2014,17.0,26.0,34.72131389,-111.99039722,No Special Jurisdiction,Front-to-Front,Daylight,Clear,1,Afternoon
2014040490,PIMA,7,10,2014,18.0,29.0,32.16334444,-110.96025833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Rain,1,Afternoon
2014040491,MOHAVE,7,10,2014,22.0,48.0,35.01614444,-114.61745,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040492,MOHAVE,8,10,2014,18.0,9.0,34.87883333,-114.14828611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Rain,1,Afternoon
2014040493,YUMA,9,10,2014,13.0,8.0,32.66218333,-114.63308889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2014040494,MARICOPA,10,10,2014,13.0,32.0,33.39591944,-111.67615278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2014040495,MARICOPA,17,10,2014,7.0,30.0,32.81088333,-112.79353889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2014040496,MARICOPA,17,10,2014,12.0,42.0,33.80855278,-111.48451389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2014040497,YUMA,22,10,2014,21.0,16.0,32.67025278,-114.48676111,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Night
2014040498,MOHAVE,23,10,2014,10.0,29.0,35.21896389,-114.15326389,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2014040499,YAVAPAI,24,10,2014,6.0,10.0,34.56280556,-112.25871667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Morning
2014040500,MARICOPA,25,10,2014,18.0,43.0,33.37918611,-111.76261389,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Afternoon
2014040501,MARICOPA,25,10,2014,20.0,28.0,33.38659722,-111.67265833,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Clear,1,Night
2014040502,COCONINO,29,10,2014,10.0,1.0,36.02457222,-111.14353889,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2014040503,MARICOPA,24,8,2014,7.0,15.0,33.33387778,-112.17492222,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2014040504,PIMA,28,8,2014,0.0,54.0,32.18229722,-110.98554167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040505,MARICOPA,3,9,2014,19.0,22.0,33.61072778,-112.17007778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Afternoon
2014040506,MARICOPA,7,9,2014,1.0,0.0,33.40801944,-112.18425833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040507,MARICOPA,7,9,2014,11.0,49.0,33.66959722,-112.02660556,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2014040508,MARICOPA,8,9,2014,19.0,56.0,33.46568333,-111.99257778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2014040509,APACHE,10,9,2014,15.0,27.0,35.71830833,-109.39143889,Indian Reservation,Front-to-Front,Daylight,Clear,1,Afternoon
2014040510,MARICOPA,18,10,2014,0.0,29.0,33.79783889,-112.24269167,No Special Jurisdiction,Angle,Dark - Not Lighted,Clear,3,Night
2014040511,MARICOPA,8,10,2014,12.0,22.0,33.38650278,-111.58416944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Rain,1,Afternoon
2014040512,PIMA,10,10,2014,9.0,59.0,32.32147222,-110.85149167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2014040513,PIMA,10,10,2014,17.0,7.0,32.23798611,-110.90118611,No Special Jurisdiction,Angle,Dusk,Clear,1,Afternoon
2014040514,MARICOPA,16,10,2014,0.0,25.0,33.46574722,-112.00728056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040515,MARICOPA,20,10,2014,14.0,27.0,33.29549444,-111.773875,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2014040516,PINAL,28,10,2014,4.0,33.0,32.52268333,-111.280825,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,1,Morning
2014040517,MOHAVE,26,10,2014,20.0,42.0,35.23663056,-113.991825,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040518,MARICOPA,31,10,2014,1.0,52.0,33.377725,-112.0906,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040519,MARICOPA,12,9,2014,20.0,3.0,33.41338333,-111.90909722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040520,PINAL,21,9,2014,21.0,44.0,33.23202222,-111.56329444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040521,MARICOPA,22,9,2014,17.0,55.0,33.66009722,-112.22463056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2014040522,PINAL,23,9,2014,5.0,11.0,33.21994444,-111.57079444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Morning
2014040523,MARICOPA,23,9,2014,12.0,26.0,33.44021667,-111.93081667,No Special Jurisdiction,Angle,Daylight,Cloudy,1,Afternoon
2014040524,MARICOPA,26,9,2014,20.0,28.0,33.50003889,-112.134225,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040525,MARICOPA,13,9,2014,0.0,2.0,33.446,-111.96743889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040526,APACHE,13,9,2014,16.0,36.0,36.93395833,-109.23020833,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Not Reported,1,Afternoon
2014040528,MARICOPA,14,9,2014,3.0,15.0,33.55310278,-112.13367222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040529,MARICOPA,15,9,2014,16.0,10.0,33.52401389,-112.09115556,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2014040530,YAVAPAI,18,9,2014,13.0,19.0,34.63996944,-112.31556944,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,2,Afternoon
2014040531,MARICOPA,18,9,2014,21.0,7.0,33.64043889,-112.05333333,No Special Jurisdiction,Front-to-Front,Dark - Unknown Lighting,Not Reported,3,Night
2014040532,GREENLEE,19,9,2014,21.0,27.0,33.04832778,-109.320725,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040533,MARICOPA,24,9,2014,19.0,26.0,33.62064444,-111.97795556,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Afternoon
2014040534,MARICOPA,30,9,2014,13.0,45.0,33.49834167,-112.13856667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Not Reported,1,Afternoon
2014040535,YUMA,6,10,2014,5.0,35.0,32.59663611,-114.67177778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1,Morning
2014040536,MARICOPA,6,10,2014,6.0,20.0,33.63663333,-111.91864167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1,Morning
2014040537,MARICOPA,13,10,2014,10.0,24.0,32.93044722,-112.81915556,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,1,Morning
2014040538,MARICOPA,14,10,2014,17.0,46.0,33.48761944,-111.92616111,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Afternoon
2014040539,NAVAJO,15,10,2014,2.0,19.0,36.73234722,-110.24250833,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,2,Night
2014040540,PINAL,23,10,2014,5.0,17.0,33.06566944,-111.80158889,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1,Morning
2014040541,MARICOPA,31,10,2014,10.0,32.0,33.35053056,-111.96320278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2014040542,PINAL,30,10,2014,21.0,49.0,33.05843611,-111.99549444,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,1,Night
2014040543,PIMA,1,11,2014,3.0,0.0,32.22142222,-111.02575556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040544,PIMA,1,11,2014,22.0,15.0,32.26609722,-110.961,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040545,PIMA,2,11,2014,20.0,55.0,32.26661111,-110.961025,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040546,MOHAVE,3,11,2014,20.0,57.0,35.08648333,-114.59646667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040547,MARICOPA,5,11,2014,5.0,38.0,33.40641667,-112.62551944,No Special Jurisdiction,Angle,Dark - Not Lighted,Clear,1,Morning
2014040548,MARICOPA,7,11,2014,17.0,37.0,33.66713611,-112.23788056,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Afternoon
2014040549,MARICOPA,8,11,2014,13.0,22.0,33.411075,-111.99101111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2014040550,GRAHAM,9,11,2014,0.0,48.0,32.81433333,-109.74149444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040551,YUMA,9,11,2014,18.0,10.0,32.72335278,-114.62456111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,2,Afternoon
2014040552,PIMA,10,11,2014,6.0,11.0,32.16312222,-110.90913611,No Special Jurisdiction,Angle,Dawn,Clear,1,Morning
2014040553,MARICOPA,10,11,2014,17.0,10.0,33.51668611,-112.08646111,No Special Jurisdiction,Front-to-Front,Daylight,Clear,1,Afternoon
2014040554,MOHAVE,13,11,2014,12.0,39.0,35.14970833,-114.56805833,No Special Jurisdiction,Front-to-Front,Daylight,Clear,1,Afternoon
2014040556,MOHAVE,13,11,2014,18.0,23.0,34.70854444,-114.30489444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Afternoon
2014040557,YUMA,14,11,2014,22.0,19.0,32.67311111,-114.09087778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040558,PIMA,15,11,2014,19.0,53.0,32.27246111,-110.83934722,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Afternoon
2014040559,SANTA CRUZ,17,11,2014,16.0,2.0,31.34755278,-110.96438056,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2014040560,MARICOPA,18,11,2014,15.0,19.0,33.44822778,-111.99134167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2014040561,MOHAVE,18,11,2014,19.0,5.0,35.21975278,-114.16953056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Afternoon
2014040562,MARICOPA,19,11,2014,6.0,47.0,33.63766389,-112.11566111,No Special Jurisdiction,Front-to-Rear,Dawn,Clear,2,Morning
2014040563,COCONINO,21,11,2014,17.0,45.0,35.19635833,-111.64547778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2014040564,MARICOPA,22,11,2014,17.0,51.0,33.45507222,-111.97211389,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Clear,1,Afternoon
2014040565,MARICOPA,26,11,2014,3.0,13.0,33.349775,-111.82430556,No Special Jurisdiction,Angle,Dark - Lighted,Clear,2,Night
2014040566,PIMA,27,11,2014,10.0,25.0,32.19425556,-110.99038333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2014040567,MOHAVE,28,11,2014,20.0,13.0,36.00219167,-114.72183056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040568,YAVAPAI,29,11,2014,11.0,0.0,34.88079167,-112.46857778,No Special Jurisdiction,Angle,Daylight,Clear,2,Morning
2014040569,MOHAVE,29,11,2014,20.0,16.0,35.659775,-114.44836111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040570,PIMA,30,11,2014,7.0,42.0,32.18416111,-110.90764167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2014040571,NAVAJO,30,11,2014,11.0,24.0,36.80573889,-110.23286667,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1,Morning
2014040572,PIMA,30,11,2014,19.0,17.0,32.16730278,-110.92634722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,2,Afternoon
2014040573,MARICOPA,1,12,2014,17.0,39.0,33.46224444,-112.20598889,No Special Jurisdiction,Front-to-Rear,Dusk,Clear,1,Afternoon
2014040574,YUMA,2,12,2014,6.0,59.0,32.65730278,-114.52133056,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Cloudy,1,Morning
2014040575,PIMA,3,12,2014,19.0,5.0,32.23537778,-110.78986667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2014040576,NAVAJO,3,12,2014,19.0,10.0,34.07803611,-109.90590833,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Rain,1,Afternoon
2014040577,MARICOPA,5,12,2014,5.0,4.0,33.98088611,-112.73461111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy,1,Morning
2014040578,PIMA,5,12,2014,16.0,43.0,32.27224444,-110.94014167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2014040579,PIMA,7,12,2014,0.0,23.0,32.13401944,-110.85186111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2014040580,MARICOPA,9,12,2014,17.0,40.0,33.46596944,-112.164375,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2014040581,COCONINO,12,12,2014,23.0,26.0,34.45046944,-111.41921667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Rain,1,Night
2014040582,GILA,13,12,2014,11.0,53.0,33.64365556,-110.57501389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Rain,1,Morning
2014040583,PIMA,14,12,2014,18.0,12.0,32.19027778,-111.01175556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Afternoon
2014040584,YUMA,18,12,2014,22.0,18.0,32.68264722,-114.55908611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2014040585,PIMA,23,12,2014,5.0,53.0,32.27208056,-110.97996944,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Morning
2014040586,APACHE,11,8,2014,3.0,15.0,36.16675,-109.5855,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2014040587,COCONINO,30,8,2014,16.0,4.0,34.768375,-111.55553056,No Special Jurisdiction,Other,Daylight,Not Reported,1,Afternoon
2014040588,MARICOPA,8,9,2014,11.0,33.0,33.65649167,-112.33177778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1,Morning
2014040589,MARICOPA,16,9,2014,22.0,51.0,33.38686389,-112.16837222,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2014040590,MARICOPA,20,9,2014,16.0,22.0,33.26188889,-111.95292778,No Special Jurisdiction,Other,Daylight,Not Reported,1,Afternoon
2014040591,APACHE,27,9,2014,17.0,40.0,35.48035278,-109.52936111,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Afternoon
2014040592,MARICOPA,1,10,2014,7.0,0.0,33.49771667,-112.20322222,No Special Jurisdiction,Other,Not Reported,Not Reported,1,Morning
2014040593,PIMA,2,10,2014,20.0,0.0,32.22149444,-110.90969444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Night
2014040594,MARICOPA,4,10,2014,2.0,4.0,33.28676667,-111.84161111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2014040595,MARICOPA,4,10,2014,7.0,0.0,32.99950278,-112.50024722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Morning
2014040596,MARICOPA,4,10,2014,20.0,14.0,33.43314722,-112.07376667,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Night
2014040597,APACHE,4,10,2014,22.0,5.0,36.66825833,-109.59835556,Indian Reservation,Other,Dark - Unknown Lighting,Not Reported,1,Night
2014040598,MARICOPA,5,10,2014,0.0,59.0,33.33509167,-111.8591,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Clear,1,Night
2014040599,MARICOPA,6,10,2014,20.0,0.0,33.38659722,-111.67265833,Indian Reservation,Other,Not Reported,Not Reported,1,Night
